,loan_id,Borrower_id,user_id,Bank,Product,Status,Housing_Type,Monthly_Income,Gender,employment_status,highest_education,work experience,no_of_dependents,Marital_status,status_y,Age2,Disbursement_Code,current_zip_code,city_name,state_name,MOB,c_bal,loan_amount,funded_emi_amount,EMI_Income_ratio,emi_day_date,NPA_flag,CIBIL Score,NoOfAccounts,NoOfActiveAccounts,NoOfWriteOffs,TotalPastDue,MostSevereStatusWithIn24Months,SingleHighestCredit,SingleHighestSanctionAmount,TotalHighCredit,AverageOpenBalance,SingleHighestBalance,NoOfPastDueAccounts,NoOfZeroBalanceAccounts,RecentAccount,OldestAccount,TotalBalanceAmount,TotalSanctionAmount,TotalCreditLimit,TotalMonthlyPaymentAmount,qc_atm_charges,qc_atm_credit,qc_atm_debit,qc_atm_insufficient_fund_fees,qc_cash_credit_branch,qc_cash_debit_branch,qc_cash_deposit,qc_cash_deposit_self,qc_cheque_bounce_inward,qc_cheque_bounce_inward_charges,qc_cheque_bounced,qc_cheque_bounced__inward,qc_cheque_bounced__outward,qc_cheque_credit,qc_cheque_debit,qc_cheque_withdrawal_self,qc_cheque_withdrawl_self,qc_credit,qc_debit,qc_debit_card_swipe,qc_emisi_bounced,qc_emisi_debit,qc_fees,qc_fees_bank_charges,qc_fees_name_of_fees,qc_gst,qc_interest_received,qc_neftimpsrtgs_credit,qc_neftimpsrtgs_debit,qc_netmobile_banking_credit,qc_netmobile_banking_debit,qc_online_credit,qc_online_debit,qc_other,qc_other_charges,qc_other_penalty_charges,qc_pos_credit,qc_pos_debit,qc_pos_insufficient_fund_fees,qc_sms_charges,qc_transaction_reversal,qv_atm_charges,qv_atm_credit,qv_atm_debit,qv_cash_credit_branch,qv_cash_debit_branch,qv_cash_deposit,qv_cash_deposit_amount,qv_cheque_bounce_inward,qv_cheque_bounce_inward_charges,qv_cheque_bounced,qv_cheque_bounced__inward,qv_cheque_bounced__outward,qv_cheque_credit,qv_cheque_debit,qv_cheque_withdrawal_self,qv_cheque_withdrawl_self,qv_credit,qv_debit,qv_debit_card_swipe,qv_emisi_bounced,qv_emisi_debit,qv_fees,qv_fees_bank_charges,qv_fees_name_of_fees,qv_gst,qv_interest_received,qv_neftimpsrtgs_credit,qv_neftimpsrtgs_debit,qv_netmobile_banking_credit,qv_netmobile_banking_debit,qv_online_credit,qv_online_debit,qv_other,qv_other_charges,qv_other_penalty_charges,qv_pos_credit,qv_pos_debit,qv_sms_charges,qv_transaction_reversal,qo_avg_balance,qo_avg_balance_average,qo_avg_balance_weighted_average,qo_credit_card_payment,qo_date_of_maximum_balance,qo_date_of_minimum_balance,qo_date_of_salary,qo_electricity_bill_payment,qo_emi,qo_gaselectricity_bill_payment,qo_interest_charged,qo_interestcashback_received,qo_lic__mutual_fund,qo_lic__mutual_fund__sip,qo_loan_company,qo_loan_company_name_of_the_company,qo_loan_disbursement,qo_max_balance,qo_max_credit_amount,qo_max_debit_amount,qo_min_balance,qo_mobile_bill_payment,qo_mobile_recharge_amount,qo_rent,qo_salary,qo_salary_credit,qo_tax_payment,qavg_atm_charges,qavg_atm_credit,qavg_atm_debit,qavg_cash_credit_branch,qavg_cash_debit_branch,qavg_cash_deposit,qavg_cheque_bounce_inward,qavg_cheque_bounce_inward_charges,qavg_cheque_bounced,qavg_cheque_bounced__inward,qavg_cheque_bounced__outward,qavg_cheque_credit,qavg_cheque_debit,qavg_cheque_withdrawal_self,qavg_cheque_withdrawl_self,qavg_credit,qavg_debit,qavg_debit_card_swipe,qavg_emisi_bounced,qavg_emisi_debit,qavg_fees,qavg_fees_bank_charges,qavg_fees_name_of_fees,qavg_gst,qavg_interest_received,qavg_neftimpsrtgs_credit,qavg_neftimpsrtgs_debit,qavg_netmobile_banking_credit,qavg_netmobile_banking_debit,qavg_online_credit,qavg_online_debit,qavg_other,qavg_other_charges,qavg_other_penalty_charges,qavg_pos_credit,qavg_pos_debit,qavg_sms_charges,qavg_transaction_reversal
22,3192,B-99426,5e5decc394e8424d58381a62,KOTAK MAHINDRA BANK LIMITED,Mumbai,FINAL LOAN OFFER ACCEPTED,RENTAL,39800,MALE,SALARIED,Plus 2 or equivalent,8,2,SINGLE,FUNDED,29,243,400083,Mumbai,Maharashtra,14,0,75000,4361,0.109572864,10,0,1,1,1,0,2041,01+,0,15159,0,13328,13328,1,0,Consumer Loan on 25-12-2019,Consumer Loan on 25-12-2019,13328,15159,0,2025,0,0,11,0,0,0,5,5,0,0,0,0,0,0,0,0,2,18,45,1,0,0,0,0,0,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,91600,0,0,219300,219300,0,0,0,0,0,0,0,0,169100,532726,529369.35,950,0,0,0,0,0,0,0,0,100000,143326,155576,0,0,0,0,0,0,0,0,0,141549.91,80986.21,60563.7,0,0,0,0,0,0,0,0,200,4019.45,4019.45,1000,0,0,308819.42,270926,189100,37317.42,0,0,0,39800,39800,0,0,0,8327.272727,0,0,43860,0,0,0,0,0,0,0,0,84550,29595.88889,11763.76333,950,0,0,0,0,0,0,0,0,100000,143326,9151.529412,0,0,0,0,0,0,0,0,0
23,242,B-994,5b5335366ade4033952eb15b,BANK OF BARODA,Mumbai,APPLICATION CLOSED,PARENTAL,16666.66667,FEMALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",5,0,SINGLE,CLOSED,32,220,400084,Navi Mumbai Panvel,Maharashtra,37,0,65000,6305,0.3783,5,0,0,,,,,,,,,,,,,,,,,,,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,36,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52345,0,0,0,0,0,0,0,0,0,0,0,0,3300,59962,68844,6577,0,0,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45530.97,25575.09,19955.88,0,0,0,0,0,0,0,0,75,0,0,0,0,0,64305,59887,14023,2423,0,0,0,23875,23875,0,0,0,1938.703704,0,0,0,0,0,0,0,0,0,0,0,1650,14990.5,1912.333333,3288.5,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,3335,B-99390,5e5d11ee94e8423ffa538bb2,HDFC BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,24166,MALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",3,1,SINGLE,FUNDED,24,246,400025,Mumbai,Maharashtra,11,68250,70000,,0,1,1,673,1,1,0,0,Non-Delnqt,31898,0,31898,31898,31898,0,0,Credit Card on 22-07-2019,Credit Card on 22-07-2019,31898,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,87,0,0,0,0,0,0,0,0,13,3,18,52,0,0,0,0,0,0,15,0,0,0,0,0,26600,0,0,0,0,0,0,0,0,0,0,0,0,0,124566.75,98142.47,0,0,0,0,0,0,0,0,32368,14014,19794,44575,0,0,0,0,0,0,12743.47,0,0,13568.09,8182.22,5385.87,0,0,0,0,0,0,0,0,18.75,0,0,0,0,0,74427.71,72386,29199,150.18,0,210,0,24066,24066,0,0,0,2418.181818,0,0,0,0,0,0,0,0,0,0,0,0,2896.901163,1128.074368,0,0,0,0,0,0,0,0,2489.846154,4671.333333,1099.666667,857.2115385,0,0,0,0,0,0,849.5646667,0,0
25,3154,B-99337,5e5ce81f94e8422ae3678264,STANDARD CHARTERED BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,18000,FEMALE,SALARIED,Plus 2 or equivalent,3,0,SINGLE,FUNDED,24,243,421301,Thane,Maharashtra,14,1.82E-12,75000,4194,0.233,1,0,771,1,0,0,0,Non-Delnqt,0,0,0,0,0,0,0,Consumer Loan on 18-03-2019,Consumer Loan on 18-03-2019,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,78,0,0,0,0,0,0,0,0,0,7,29,61,0,0,0,0,0,0,0,0,0,0,0,0,25500,0,0,0,0,0,0,0,0,0,0,0,0,0,194133,185475.98,0,0,0,0,0,0,0,0,0,55683.98,149964,104292,0,0,0,0,0,0,0,0,0,27487.95,15013.06,12474.89,0,0,0,0,0,0,0,0,40,0,0,0,0,0,124183.54,79382,85877,1998.54,0,0,0,14647,14647,0,0,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,5882.818182,2377.897179,0,0,0,0,0,0,0,0,0,7954.854286,5171.172414,1709.704918,0,0,0,0,0,0,0,0,0
26,249,B-993,5b5335366ade4033952eb15a,STATE BANK OF INDIA,Mumbai,FINAL LOAN OFFER REJECTED,PARENTAL,16667,MALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",3,0,SINGLE,CLOSED,33,220,400089,Navi Mumbai Panvel,Maharashtra,37,0,50000,4752,0.285114298,10,0,0,,,,,,,,,,,,,,,,,,,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,69007,0,0,0,0,0,0,0,0,0,0,0,0,0,70267,72510,1631,0,0,0,0,0,0,0,0,0,5001,0,0,0,0,0,0,0,0,0,0,31169.51,20395.69,10773.82,0,0,0,0,0,0,0,0,31,0,0,0,0,0,65479,65235,30000,1267,0,0,0,16757,16757,0,0,0,3833.722222,0,0,0,0,0,0,0,0,0,0,0,0,11711.16667,3295.909091,1631,0,0,0,0,0,0,0,0,0,2500.5,0,0,0,0,0,0,0,0,0,0
27,3212,B-99294,5e5cc43694e8427efc0f3c78,ABHYUDAYA COOPERATIVE BANK LIMITED,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,18700,MALE,SALARIED,Plus 2 or equivalent,22,1,MARRIED,FUNDED,48,243,400083,Mumbai,Maharashtra,14,15580,100000,5188,0.277433155,1,0,762,1,0,0,0,Non-Delnqt,0,0,0,0,0,0,0,Consumer Loan on 08-05-2019,Consumer Loan on 08-05-2019,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,40400,0,0,0,0,0,0,0,0,0,0,0,0,0,36900,54535.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14017.66,0,0,71620.74,40566.01,31054.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61515.65,36900,39400,11033.65,0,0,0,0,0,0,0,0,10100,0,0,0,0,0,0,0,0,0,0,0,0,18450,4544.638333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2803.532,0,0
28,3177,B-99268,5e5cad5194e8425b942b2d92,ICICI BANK LIMITED,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,16500,MALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",4,3+,MARRIED,FUNDED,27,243,400069,Mumbai,Maharashtra,14,45680,65000,4568,0.276848485,1,1,625,2,2,0,660,30+,20079,10000,20079,13520,17040,1,0,Personal Loan on 21-01-2020,Credit Card on 19-12-2017,27040,10000,15000,5000,0,0,26,0,0,0,2,2,0,0,0,0,0,0,0,0,2,32,130,26,0,0,0,0,0,0,0,9,10,16,37,0,0,0,0,0,0,0,0,0,0,0,0,23523.6,0,0,6500,6500,0,0,0,0,0,0,0,0,1500,123474.68,112233.6,6373,0,0,0,0,0,0,0,28114.5,42725,19726.18,21291,0,0,0,0,0,0,0,0,0,18831.9,11032.61,7799.29,10448,0,0,0,0,0,0,0,12,0,0,0,0,0,54513.66,52682,26800,30.1,0,0,0,16340,16340,0,0,0,904.7538462,0,0,3250,0,0,0,0,0,0,0,0,750,3858.58375,863.3353846,245.1153846,0,0,0,0,0,0,0,3123.833333,4272.5,1232.88625,575.4324324,0,0,0,0,0,0,0,0,0
29,3145,B-99258,5e5ca65194e8424ef7440782,INDUSIND BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,22950,MALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",20,3 Or 3+,MARRIED,FUNDED,39,243,400054,Mumbai,Maharashtra,14,36572,85000,4884,0.212810458,10,1,0,,,,,,,,,,,,,,,,,,,0,0,30,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6,36,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66700,0,0,1200,1200,0,0,0,0,0,0,0,0,1000,63243,69148.6,0,0,0,47.2,0,47.2,0,0,826,0,0,0,0,0,0,0,0,0,366,0,0,62639.61,33625.25,29014.36,0,0,0,0,0,0,0,0,104,0,0,0,0,0,79710.6,61113,31500,6546.6,0,0,0,18886,18886,0,0,0,2223.333333,0,0,1200,0,0,0,0,0,0,0,0,1000,10540.5,1920.794444,0,0,0,23.6,0,23.6,0,0,826,0,0,0,0,0,0,0,0,0,366,0,0
30,3146,B-99254,5e5ca01e94e842438c5355b2,KOTAK MAHINDRA BANK LIMITED,Mumbai,FINAL LOAN OFFER ACCEPTED,PARENTAL,19500,MALE,SALARIED,Plus 2 or equivalent,18,2,MARRIED,FUNDED,35,243,400033,Mumbai,Maharashtra,14,0,10000,1877,0.09625641,15,0,763,3,0,0,0,Non-Delnqt,0,0,0,0,0,0,0,Personal Loan on 29-09-2019,Personal Loan on 17-07-2019,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3139,B-99230,5e5b855a94e8424bd2345b38,PUNJAB NATIONAL BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,OWNED,18500,MALE,SALARIED,Others,15,1,MARRIED,FUNDED,45,243,401203,Thane,Maharashtra,14,16760,45000,3352,0.181189189,15,1,690,3,2,0,0,01+,0,21000,0,12008,21000,0,0,Consumer Loan on 20-01-2020,Consumer Loan on 19-10-2018,24016,29600,0,1430,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,0,0,0,4,0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59600,0,0,0,0,0,0,0,0,0,0,0,0,0,60879.12,60721.55,0,0,0,239.08,0,239.08,0,0,1204,500,0,0,0,0,0,0,0,0,0,0,0,14077.67,8436.82,5640.85,0,0,0,0,0,0,0,0,282.42,0,0,0,0,0,59506.7,59392.7,30000,96.17,0,0,0,21693.65,21693.65,0,0,0,3505.882353,0,0,0,0,0,0,0,0,0,0,0,0,5534.465455,1840.04697,0,0,0,59.77,0,59.77,0,0,240.8,500,0,0,0,0,0,0,0,0,0,0,0
32,3680,B-99220,5e5b576594e8427a7c0ebfa4,ICICI BANK LIMITED,Mumbai,FINAL LOAN OFFER REJECTED,PARENTAL,15000,MALE,SALARIED,Below 10th std.,23,1,MARRIED,FUNDED,46,251,400060,Mumbai,Maharashtra,6,4321,45000,4321,0.288066667,15,0,759,1,1,0,0,Non-Delnqt,0,600,0,600,600,0,0,Personal Loan on 23-02-2020,Personal Loan on 23-02-2020,600,600,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116600,0,0,0,0,0,0,0,0,0,0,0,0,1000,129909,117600,0,0,0,0,0,0,0,0,90000,0,0,0,0,0,0,0,0,0,0,0,0,25082.26,8144.2,16938.06,0,0,0,0,0,0,0,0,20,0,0,0,0,0,102755.61,102555,52000,155.61,0,0,0,13667,13667,0,0,0,8328.571429,0,0,0,0,0,0,0,0,0,0,0,500,18558.42857,7350,0,0,0,0,0,0,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0
33,604,B-9922,5c7cef4094e84220b230e123,IDFC BANK LIMITED,Mumbai,APPLICATION CLOSED,RENTAL,18500,FEMALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",1,0,SINGLE,CLOSED,25,231,401202,Thane,Maharashtra,26,0.010269518,50000,3598,0.194486486,5,0,0,,,,,,,,,,,,,,,,,,,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,46,0,0,0,21110.6,0,17412,0,0,0,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,21300,0,0,0,0,0,0,0,0,0,0,0,0,0,35787,52550.76,0,0,0,2470,0,2470,0,0,0,23000,367,1574.96,0,0,0,0,0,0,8,0,0,0,0,0,0,0,460,0,0,0,0,0,340,0,0,24252.32,24252.32,0,0,0,0,0,35399,0,0,0,0,0,0,0,1521.428571,0,0,0,0,0,0,0,0,0,0,0,0,5964.5,1142.407826,0,0,0,0.117002833,0,0.141856191,0,0,0,4600,122.3333333,174.9955556,0,0,0,0,0,0,0,0,0
34,3138,B-99215,5e5b3b7c94e842494d220722,KOTAK MAHINDRA BANK LIMITED,Mumbai,FINAL LOAN OFFER ACCEPTED,RENTAL,24700,MALE,SALARIED,Plus 2 or equivalent,8,2,MARRIED,FUNDED,48,243,400101,Mumbai,Maharashtra,14,13408,45000,3352,0.135708502,10,1,0,,,,,,,,,,,,,,,,,,,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,50,3,0,0,1,0,1,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65500,0,0,0,0,0,0,0,0,0,10000,0,0,0,73877,95720.46,1613,0,0,2.36,0,2.36,0,0,1920,8620,1000,0,0,0,0,0,0,0,0,0,0,160763.72,82002.39,78761.33,5685.99,0,0,0,0,0,0,0,272,0,0,0,0,0,122111.86,53685,26000,55138.95,0,0,8610,4000,4000,0,0,0,3638.888889,0,0,0,0,0,0,0,0,10000,0,0,0,4345.705882,1914.4092,537.6666667,0,0,2.36,0,2.36,0,0,640,1436.666667,1000,0,0,0,0,0,0,0,0,0,0
35,3234,B-99207,5e5a82c594e8422c67604a55,FEDERAL BANK,Mumbai,FINAL LOAN OFFER ACCEPTED,RENTAL,19000,MALE,SALARIED,Below 10th std.,14,2,MARRIED,FUNDED,39,243,421301,Thane,Maharashtra,14,30247,70000,4321,0.227421053,10,1,0,,,,,,,,,,,,,,,,,,,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,59,0,0,0,2,0,2,0,0,22,23,4,0,0,0,0,0,0,0,3,0,0,0,0,0,43600,0,0,0,0,0,0,0,0,0,0,0,0,0,153248.49,154274.5,0,0,0,129,0,129,0,0,53088,102101,14500,0,0,0,0,0,0,0,4410,0,0,36084.79,22325.62,13759.17,0,0,0,0,0,0,0,0,48.63,0,0,0,0,0,94052.13,85611.86,35000,431.9,0,4023,0,19032,19032,0,0,0,2725,0,0,0,0,0,0,0,0,0,0,0,0,4943.499677,2614.822034,0,0,0,64.5,0,64.5,0,0,2413.090909,4439.173913,3625,0,0,0,0,0,0,0,1470,0,0
36,3163,B-99198,5e5a641694e84221234907c3,VASAI VIKAS SAHAKARI BANK LIMITED,Mumbai,FINAL LOAN OFFER ACCEPTED,RENTAL,23298,FEMALE,SALARIED,Plus 2 or equivalent,12,0,MARRIED,FUNDED,34,243,401305,Thane,Maharashtra,14,6.82E-13,75000,4041,0.173448365,5,0,763,2,2,0,0,Non-Delnqt,0,17990,0,6767.5,11243,0,0,Consumer Loan on 21-09-2019,Consumer Loan on 19-04-2019,13535,34980,0,2292,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48,0,0,0,0,0,0,0,0,0,5,4,13,0,0,0,0,0,0,8,0,0,0,0,0,34500,0,0,0,0,0,0,0,0,0,0,0,0,0,46080,73406,0,0,0,0,0,0,0,0,0,10673.8,29,13580,0,0,0,0,0,0,3301.2,0,0,113324.81,61833.82,51490.99,0,0,0,0,0,0,0,0,0,0,0,2249,0,0,98834.24,46051,14000,25957.24,0,0,0,0,0,0,0,0,2156.25,0,0,0,0,0,0,0,0,0,0,0,0,7680,1529.291667,0,0,0,0,0,0,0,0,0,2134.76,7.25,1044.615385,0,0,0,0,0,0,412.65,0,0
37,3180,B-99177,5e5a373c94e8421834486572,INDIAN BANK,Chennai,FINAL LOAN OFFER ACCEPTED,RENTAL,24822,MALE,SALARIED,Below 10th std.,10,2,MARRIED,FUNDED,46,243,600125,Kanchipuram,Tamil Nadu,14,40131,75000,4459,0.17963903,10,1,762,4,2,0,0,Std,0,52000,0,33000,52000,0,0,Personal Loan on 11-04-2019,Gold Loan on 17-01-2018,66000,66000,0,66000,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,0,0,0,1,0,1,0,0,2,11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,51500,0,0,0,0,0,0,0,0,0,0,0,0,0,75861,75855.45,0,0,0,0.45,0,0.45,0,0,2200,23340,500,0,0,0,0,0,0,0,1000,0,0,17677.8,12926.61,4751.19,0,0,0,0,0,0,0,0,13,0,0,0,0,0,75172.24,73148,32000,9.79,0,0,0,24152,24152,0,0,0,5722.222222,0,0,0,0,0,0,0,0,0,0,0,0,9482.625,3298.063043,0,0,0,0.45,0,0.45,0,0,1100,2121.818182,250,0,0,0,0,0,0,0,1000,0,0
38,3193,B-99162,5e5a2ec694e84276fa2ba152,UNION BANK OF INDIA,Mumbai,FINAL LOAN OFFER ACCEPTED,OWNED,20500,MALE,SELF_EMPLOYED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",15,1,MARRIED,FUNDED,41,243,400095,Mumbai,Maharashtra,14,29800,45000,3180,0.155121951,5,1,748,4,2,0,0,Non-Delnqt,0,175329,0,72352.5,144468,0,0,Two-wheeler Loan on 30-04-2019,Consumer Loan on 29-06-2018,144705,177253,0,0,0,0,16,0,0,0,3,3,0,0,0,0,0,0,1,0,1,11,43,0,0,0,4,0,4,0,0,5,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,25400,0,0,17000,17000,0,0,0,0,0,0,5700,0,5000,55053.87,53255.31,0,0,0,94.4,0,94.4,0,0,38008,100,0,0,0,0,0,0,0,0,3666.87,0,0,22132.49,11277.66,10854.83,0,0,0,0,0,0,0,0,45.87,0,0,6365,0,0,32683.31,30871,19730,227.41,0,0,0,0,0,0,0,0,1587.5,0,0,5666.666667,0,0,0,0,0,0,5700,0,5000,5004.897273,1238.495581,0,0,0,23.6,0,23.6,0,0,7601.6,100,0,0,0,0,0,0,0,0,366.687,0,0
39,3140,B-99154,5e5a193794e8426276638fd2,UNION BANK OF INDIA,Mumbai,FINAL LOAN OFFER ACCEPTED,RENTAL,20800,MALE,SALARIED,Below 10th std.,12,2,MARRIED,FUNDED,35,243,400054,Mumbai,Maharashtra,14,23076,50000,3846,0.184903846,10,1,702,1,0,0,0,60+,0,0,0,0,0,0,0,Consumer Loan on 20-12-2018,Consumer Loan on 20-12-2018,0,0,0,0,0,0,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23,60,0,0,0,3,0,3,0,0,9,0,9,28,0,0,0,0,0,0,3,0,0,0,0,0,37900,0,0,1500,1500,0,0,0,0,0,0,0,0,0,85618,78326.59,0,0,0,70.8,0,70.8,0,0,22300,0,3159,39167,0,0,0,0,0,0,425,0,0,7846.47,5449.47,2397,0,0,0,0,0,0,0,0,9,0,0,0,0,0,60748.19,58650,25250,64.59,0,536,0,19735,19735,0,0,0,2105.555556,0,0,1500,0,0,0,0,0,0,0,0,0,3722.521739,1305.443167,0,0,0,23.6,0,23.6,0,0,2477.777778,0,351,1398.821429,0,0,0,0,0,0,141.6666667,0,0
40,3172,B-99084,5e59272a94e8420f311561a5,ABHYUDAYA COOPERATIVE BANK LIMITED,Mumbai,FINAL LOAN OFFER ACCEPTED,OWNED,38916.66667,MALE,SELF_EMPLOYED,Plus 2 or equivalent,15,2,MARRIED,FUNDED,48,243,401107,Thane,Maharashtra,14,11550,125000,5775,0.148394004,10,0,762,8,5,0,0,Non-Delnqt,0,22900,0,4363.4,19301,0,1,Personal Loan on 27-06-2019,Consumer Loan on 16-09-2017,21817,83318,0,7733,0,0,39,0,0,0,4,4,0,0,0,0,0,0,0,0,0,41,193,0,0,0,18,0,18,0,0,35,19,0,3,0,0,0,0,0,0,4,0,0,0,0,0,60600,0,0,22500,22500,0,0,0,0,0,0,0,0,0,110397.42,106552.1,0,0,0,88.5,0,88.5,0,0,87640,33202,0,320,0,0,0,0,0,0,2319,0,0,11355.83,5717.57,5638.26,0,0,0,0,0,0,0,0,257.42,0,0,0,0,0,37726.26,32780,26157,369.45,0,0,0,0,0,0,0,0,1553.846154,0,0,5625,0,0,0,0,0,0,0,0,0,2692.62,552.0834197,0,0,0,4.916666667,0,4.916666667,0,0,2504,1747.473684,0,106.6666667,0,0,0,0,0,0,579.75,0,0
41,3198,B-99049,5e58fc5f94e842018f26c812,SOUTH INDIAN BANK,Chennai,FINAL LOAN OFFER ACCEPTED,RENTAL,17380,MALE,SALARIED,"Three Year degree (BSc, BCom, BA , BBA, BCA etc.)",15,1,MARRIED,FUNDED,37,243,600115,Kanchipuram,Tamil Nadu,14,41535,60000,4615,0.265535098,10,1,703,1,0,0,0,0,0,0,0,0,0,0,0,Two-wheeler Loan on 20-12-2012,Two-wheeler Loan on 20-12-2012,0,0,0,0,0,0,32,0,0,0,6,6,0,0,0,0,0,0,0,0,0,27,45,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,108032.5,0,0,25000,25000,0,0,0,0,0,0,0,0,0,112515.88,115292.5,0,0,0,0,0,0,0,0,1000,0,37202,0,0,0,0,0,0,0,6533,0,0,17728.78,12453.02,5275.76,0,0,0,0,0,0,0,0,21.88,0,0,0,0,0,49449.51,49292,30000,23.38,0,0,0,17896,17896,0,0,0,3376.015625,0,0,4166.666667,0,0,0,0,0,0,0,0,0,4167.254815,2562.055556,0,0,0,0,0,0,0,0,1000,0,2657.285714,0,0,0,0,0,0,0,933.2857143,0,0
42,3152,B-99015,5e58d5f394e84265e810f883,STATE BANK OF INDIA,Chennai,FINAL LOAN OFFER ACCEPTED,OWNED,20000,MALE,SALARIED,"Four/five years degree(BE, MBBS, LLB , BTech etc.)",3,0,SINGLE,FUNDED,28,243,600093,Chennai,Tamil Nadu,14,-1.82E-12,75000,4155,0.20775,1,0,693,3,0,0,0,Non-Delnqt,0,0,0,0,0,0,0,Consumer Loan on 19-04-2018,Two-wheeler Loan on 20-01-2016,0,0,0,0,0,0,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,42,107,0,0,0,0,0,0,0,0,2,12,32,60,0,0,0,0,0,0,10,0,0,0,0,0,21618,0,0,15000,15000,0,0,0,0,0,0,0,0,0,136740.5,127973.57,0,0,0,0,0,0,0,0,22000,41612.6,22715,47579.01,0,0,0,0,0,0,4059,0,0,13325.18,8531.1,4794.08,0,0,0,0,0,0,0,0,16.5,10000,10000,0,0,0,61419.97,60779,47000,33.17,0,367,0,18130,18130,0,0,0,1201,0,0,15000,0,0,0,0,0,0,0,0,0,3255.72619,1196.014673,0,0,0,0,0,0,0,0,11000,3467.716667,709.84375,792.9835,0,0,0,0,0,0,405.9,0,0
